elementId,geometryKind,status,renderer,expectedKey,expectedName,expectedValue,expectedUnit,expectedPeriod,expectedSource,layerSelected,layerRendered,targetPresentInRender,hitPointResolved,stageReached,cameraSettled,zoomedToTarget,occludedBy,reachRecovery,reachTrail,layerListState,overlapChoices,overlapResolved,hoverPopupIdentifiesTarget,hoverIdentityBasis,hoverWaitMs,clickPanelIdentifiesTarget,clickIdentityBasis,clickWaitMs,hoverAndPanelAgree,expectedVariableSelected,expectedPeriodSelected,dataScopeReady,controlChangedResult,expectedValueObserved,expectedValueShown,expectedUnitObserved,expectedPeriodObserved,evidence,screenshot,screenshotSha256,pageRuntimeEvents,note
"A-024","line","REVIEWED","MAPLIBRE","A-024-WB2016-0001","A-024-WB2016-0001","116.87798","km","2016","geometry/vnm-transmission-network.geojson","YES","YES","YES","YES","change-control","STILL","","","COLLAPSED_LEGEND","initial=div.cdp-map-legend > collapse:legend=REACHABLE","OPENED_BY_TOGGLE>REACHABLE_AFTER_OPENING_LIST>COLLAPSED_BY_TOGGLE","","","YES","STABLE_KEY","2","YES","STABLE_KEY","0","YES","NOT_ATTEMPTED","NOT_ATTEMPTED","YES_IN_3MS","RENDERED_SCOPE_CHANGED_TO:110 kV(559->388 features)","MATCH_IN_DESIGNED_FIELD","116.878 km","true","true","YES","screenshots/map-a-024-line.png","0a8617785240c986f5c919c5cdfe8806700720021f4fa742f67c99cd6c26a318","1","renderedFeatures=559; matched A-024-WB2016-0001 (MultiLineString)"
"B-034","polygon","REVIEWED","MAPLIBRE","VN-01","Lai Châu","-822213","Mg CO2e/yr","2001–2024","spatial/layers/b-034.json","YES","YES","YES","YES","change-control","STILL","","","PANNED","initial=div.cdp-map-overlay-card > collapse:legend=div.cdp-map-overlay-card > collapse:panel=div.cdp-map-overlay-card > pan=REACHABLE","OPENED_BY_TOGGLE>REACHABLE_AFTER_OPENING_LIST>COLLAPSED_BY_TOGGLE","","","YES","STABLE_KEY","1","YES","STABLE_KEY","1","YES","ALREADY_SELECTED","ALREADY_SELECTED","YES_IN_2MS","RENDERED_SCOPE_CHANGED_TO:산림탄소 총배출(연평균)(48->48 features)","MATCH_IN_DESIGNED_FIELD","-822,213","true","true","YES","screenshots/map-b-034-polygon.png","686155d08b814641304682eab3c669b70830815fb3a74a5b7bfa2cd81bb84023","1","renderedFeatures=63; matched VN-01 (Polygon)"
"B-048","point","REVIEWED","MAPLIBRE","v124-b-048-entity-00001","Ban Phuc","니켈","","","packs entity B-048 · 광종","YES","YES","YES","YES","change-control","STILL","","","PANNED","initial=div.cdp-map-keyboard-feature-nav > collapse:legend=div.cdp-map-keyboard-feature-nav > collapse:panel=div.cdp-map-keyboard-feature-nav > pan=REACHABLE","OPENED_BY_TOGGLE","","","YES","STABLE_KEY","1","YES","STABLE_KEY","1","YES","NOT_ATTEMPTED","NOT_ATTEMPTED","NOT_CHECKED","SINGLE_OPTION","MATCH_IN_DESIGNED_FIELD","니켈","","","YES","screenshots/map-b-048-point.png","e2254de1ea3e4f30b65cb2387762a09f69f75d27cff677f13935f8c201dd817b","1","renderedFeatures=2; matched v124-b-048-entity-00001 (Point)"
