element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
C-005,"TNA[수행 여부, 수행 연도, 기술 이전 장벽(Barrier Analysis 결과), TAP(기술실행계획) 유무, 우선 섹터, 원본 링크]; 감축/적응 우선순위 기술 목록[기술명, 부문, 우선순위 순위]",entity,v124-c-005-entity-00001,C-005_barrier_analysis,VNM,,,,,,,,,선정기술 특성,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. TNA 수행체계·선정기준·부문별 건수 등 절차·집계 레코드로 개별 기술 미지목. 매핑 결과: 미부여(특정 기후기술을 지목하지 않아 tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://unfccc.int/ttclear/misc_/StaticFiles/gnwoerk_static/TNR_CRE/e9067c6e3b97459989b2196f12155ad5/95d71d0e507c4e4c9b4fe7851e5c7f2a.pdf"",""속성1_레코드명"":""선정기술 특성"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":""고배출·기후취약 부문 중심 선정, 감축잠재력·적응 기여도가 크고 국가 지속가능발전목표와 정합"",""속성2_레코드ID"":null,""속성3_값"":""정성 서술"",""속성4_시점"":""2012"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,,,,,C-005.xlsx,1.2_entity(레코드형),111,
C-005,"TNA[수행 여부, 수행 연도, 기술 이전 장벽(Barrier Analysis 결과), TAP(기술실행계획) 유무, 우선 섹터, 원본 링크]; 감축/적응 우선순위 기술 목록[기술명, 부문, 우선순위 순위]",entity,v124-c-005-entity-00002,C-005_barrier_analysis,VNM,,,,,,,,,적응역량 등급 관광 레저,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. TNA 수행체계·선정기준·부문별 건수 등 절차·집계 레코드로 개별 기술 미지목. 매핑 결과: 미부여(특정 기후기술을 지목하지 않아 tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://unfccc.int/ttclear/misc_/StaticFiles/gnwoerk_static/TNR_CRE/e9067c6e3b97459989b2196f12155ad5/95d71d0e507c4e4c9b4fe7851e5c7f2a.pdf"",""속성1_레코드명"":""적응역량 등급 관광 레저"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""Sensitive(민감)"",""속성4_시점"":""2012"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,"관광·레저 — 민감도/취약성 등급 Sensitive(민감), 적응역량 일정 비용 부담 시 적응 가능. 원출처 베트남 제2차 국가보고서(SNC)",,,,C-005.xlsx,1.2_entity(레코드형),120,
C-005,"TNA[수행 여부, 수행 연도, 기술 이전 장벽(Barrier Analysis 결과), TAP(기술실행계획) 유무, 우선 섹터, 원본 링크]; 감축/적응 우선순위 기술 목록[기술명, 부문, 우선순위 순위]",entity,v124-c-005-entity-00003,C-005_barrier_analysis,VNM,,,,,,,,,적응역량 등급 이주(Migration),,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. TNA 수행체계·선정기준·부문별 건수 등 절차·집계 레코드로 개별 기술 미지목. 매핑 결과: 미부여(특정 기후기술을 지목하지 않아 tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://unfccc.int/ttclear/misc_/StaticFiles/gnwoerk_static/TNR_CRE/e9067c6e3b97459989b2196f12155ad5/95d71d0e507c4e4c9b4fe7851e5c7f2a.pdf"",""속성1_레코드명"":""적응역량 등급 이주(Migration)"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""Sensitive(민감)"",""속성4_시점"":""2012"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,"이주(Migration) — 민감도/취약성 등급 Sensitive(민감), 적응역량 일정 비용 부담 시 적응 가능. 원출처 베트남 제2차 국가보고서(SNC)",,,,C-005.xlsx,1.2_entity(레코드형),123,
C-005,"TNA[수행 여부, 수행 연도, 기술 이전 장벽(Barrier Analysis 결과), TAP(기술실행계획) 유무, 우선 섹터, 원본 링크]; 감축/적응 우선순위 기술 목록[기술명, 부문, 우선순위 순위]",entity,v124-c-005-entity-00004,C-005_barrier_analysis,VNM,,,,,,,,,후속 활용 방향,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. TNA 수행체계·선정기준·부문별 건수 등 절차·집계 레코드로 개별 기술 미지목. 매핑 결과: 미부여(특정 기후기술을 지목하지 않아 tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://unfccc.int/ttclear/misc_/StaticFiles/gnwoerk_static/TNR_CRE/e9067c6e3b97459989b2196f12155ad5/95d71d0e507c4e4c9b4fe7851e5c7f2a.pdf"",""속성1_레코드명"":""후속 활용 방향"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":""장벽분석·TAP은 관계부처 정책수립에, 프로젝트 아이디어는 국제공여자 대상 사업발굴에 활용 예정. NAMA 이행 참고자료로도 활용 언급(원문 서술)"",""속성2_레코드ID"":null,""속성3_값"":""정성 서술"",""속성4_시점"":""2012"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,,,,,C-005.xlsx,1.2_entity(레코드형),112,
C-005,"TNA[수행 여부, 수행 연도, 기술 이전 장벽(Barrier Analysis 결과), TAP(기술실행계획) 유무, 우선 섹터, 원본 링크]; 감축/적응 우선순위 기술 목록[기술명, 부문, 우선순위 순위]",entity,v124-c-005-entity-00005,C-005_barrier_analysis,VNM,,,,,,,,,적응역량 등급 관리림(Managed forest),,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=직접 · 근거=TNA 명시. TNA 원문이 「적응역량 등급 관리림(Managed forest)」를 해당 부문 선정기술로 명시. 매핑 결과: 35 산림·생태계 부문 기술."",""기술코드_판단근거_유형"":""직접·TNA 명시"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://unfccc.int/ttclear/misc_/StaticFiles/gnwoerk_static/TNR_CRE/e9067c6e3b97459989b2196f12155ad5/95d71d0e507c4e4c9b4fe7851e5c7f2a.pdf"",""속성1_레코드명"":""적응역량 등급 관리림(Managed forest)"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""Sensitive(민감)"",""속성4_시점"":""2012"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,"관리림(Managed forest) — 민감도/취약성 등급 Sensitive(민감), 적응역량 일정 비용 부담 시 적응 가능. 원출처 베트남 제2차 국가보고서(SNC)",,,,C-005.xlsx,1.2_entity(레코드형),114,
C-005,"TNA[수행 여부, 수행 연도, 기술 이전 장벽(Barrier Analysis 결과), TAP(기술실행계획) 유무, 우선 섹터, 원본 링크]; 감축/적응 우선순위 기술 목록[기술명, 부문, 우선순위 순위]",entity,v124-c-005-entity-00006,C-005_barrier_analysis,VNM,,,,,,,,,적응역량 등급 농업,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=직접 · 근거=TNA 명시. TNA 원문이 「적응역량 등급 농업」를 해당 부문 선정기술로 명시. 매핑 결과: 34 농축수산 부문 기술."",""기술코드_판단근거_유형"":""직접·TNA 명시"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://unfccc.int/ttclear/misc_/StaticFiles/gnwoerk_static/TNR_CRE/e9067c6e3b97459989b2196f12155ad5/95d71d0e507c4e4c9b4fe7851e5c7f2a.pdf"",""속성1_레코드명"":""적응역량 등급 농업"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""Very sensitive(매우 민감)"",""속성4_시점"":""2012"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,"농업 — 민감도/취약성 등급 Very sensitive(매우 민감), 적응역량 일정 비용 부담 시 적응 가능. 원출처 베트남 제2차 국가보고서(SNC)",,,,C-005.xlsx,1.2_entity(레코드형),113,
C-005,"TNA[수행 여부, 수행 연도, 기술 이전 장벽(Barrier Analysis 결과), TAP(기술실행계획) 유무, 우선 섹터, 원본 링크]; 감축/적응 우선순위 기술 목록[기술명, 부문, 우선순위 순위]",entity,v124-c-005-entity-00007,C-005_barrier_analysis,VNM,,,,,,,,,적응역량 등급 보건,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=직접 · 근거=TNA 명시. TNA 원문이 「적응역량 등급 보건」를 해당 부문 선정기술로 명시. 매핑 결과: 31 건강 부문 기술."",""기술코드_판단근거_유형"":""직접·TNA 명시"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://unfccc.int/ttclear/misc_/StaticFiles/gnwoerk_static/TNR_CRE/e9067c6e3b97459989b2196f12155ad5/95d71d0e507c4e4c9b4fe7851e5c7f2a.pdf"",""속성1_레코드명"":""적응역량 등급 보건"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""Sensitive(민감)"",""속성4_시점"":""2012"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,"보건 — 민감도/취약성 등급 Sensitive(민감), 적응역량 일정 비용 부담 시 적응 가능. 원출처 베트남 제2차 국가보고서(SNC)",,,,C-005.xlsx,1.2_entity(레코드형),122,
C-005,"TNA[수행 여부, 수행 연도, 기술 이전 장벽(Barrier Analysis 결과), TAP(기술실행계획) 유무, 우선 섹터, 원본 링크]; 감축/적응 우선순위 기술 목록[기술명, 부문, 우선순위 순위]",entity,v124-c-005-entity-00008,C-005_barrier_analysis,VNM,,,,,,,,,적응역량 등급 서식지(Habitats),,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=직접 · 근거=TNA 명시. TNA 원문이 「적응역량 등급 서식지(Habitats)」를 해당 부문 선정기술로 명시. 매핑 결과: 35 산림·생태계 부문 기술."",""기술코드_판단근거_유형"":""직접·TNA 명시"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://unfccc.int/ttclear/misc_/StaticFiles/gnwoerk_static/TNR_CRE/e9067c6e3b97459989b2196f12155ad5/95d71d0e507c4e4c9b4fe7851e5c7f2a.pdf"",""속성1_레코드명"":""적응역량 등급 서식지(Habitats)"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""Sensitive(민감)"",""속성4_시점"":""2012"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,"서식지(Habitats) — 민감도/취약성 등급 Sensitive(민감), 적응역량 일정 비용 부담 시 적응 가능. 원출처 베트남 제2차 국가보고서(SNC)",,,,C-005.xlsx,1.2_entity(레코드형),121,
C-005,"TNA[수행 여부, 수행 연도, 기술 이전 장벽(Barrier Analysis 결과), TAP(기술실행계획) 유무, 우선 섹터, 원본 링크]; 감축/적응 우선순위 기술 목록[기술명, 부문, 우선순위 순위]",entity,v124-c-005-entity-00009,C-005_barrier_analysis,VNM,,,,,,,,,적응역량 등급 수자원,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=직접 · 근거=TNA 명시. TNA 원문이 「적응역량 등급 수자원」를 해당 부문 선정기술로 명시. 매핑 결과: 32 물 부문 기술."",""기술코드_판단근거_유형"":""직접·TNA 명시"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://unfccc.int/ttclear/misc_/StaticFiles/gnwoerk_static/TNR_CRE/e9067c6e3b97459989b2196f12155ad5/95d71d0e507c4e4c9b4fe7851e5c7f2a.pdf"",""속성1_레코드명"":""적응역량 등급 수자원"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""Very sensitive(매우 민감)"",""속성4_시점"":""2012"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,"수자원 — 민감도/취약성 등급 Very sensitive(매우 민감), 적응역량 일정 비용 부담 시 적응 가능. 원출처 베트남 제2차 국가보고서(SNC)",,,,C-005.xlsx,1.2_entity(레코드형),118,
C-005,"TNA[수행 여부, 수행 연도, 기술 이전 장벽(Barrier Analysis 결과), TAP(기술실행계획) 유무, 우선 섹터, 원본 링크]; 감축/적응 우선순위 기술 목록[기술명, 부문, 우선순위 순위]",entity,v124-c-005-entity-00010,C-005_barrier_analysis,VNM,,,,,,,,,적응역량 등급 에너지 산업,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=직접 · 근거=TNA 명시. TNA 원문이 「적응역량 등급 에너지 산업」를 해당 부문 선정기술로 명시. 매핑 결과: 36 산업 에너지 부문 기술."",""기술코드_판단근거_유형"":""직접·TNA 명시"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://unfccc.int/ttclear/misc_/StaticFiles/gnwoerk_static/TNR_CRE/e9067c6e3b97459989b2196f12155ad5/95d71d0e507c4e4c9b4fe7851e5c7f2a.pdf"",""속성1_레코드명"":""적응역량 등급 에너지 산업"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""Sensitive(민감)"",""속성4_시점"":""2012"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,"에너지·산업 — 민감도/취약성 등급 Sensitive(민감), 적응역량 일정 비용 부담 시 적응 가능. 원출처 베트남 제2차 국가보고서(SNC)",,,,C-005.xlsx,1.2_entity(레코드형),119,
