element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00001,D-025_ppi_project_registry,VNM,,,,,,,,,Bau Ngu Lake Solar Power Plant,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2018-April"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Bau Ngu Lake Solar Power Plant|2018|2018"",""PPI_프로젝트"":""Bau Ngu Lake Solar Power Plant"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Bau Ngu Lake Solar Power Plant|2018"",""계약기간"":""20"",""구분태그"":null,""기술"":""Solar, PV"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV"",""기준연도"":null,""다자기구_지원"":""No"",""대표금액"":50800000,""레코드구분"":""개별"",""명칭"":""Bau Ngu Lake Solar Power Plant"",""민간_투자액_자체_산출"":""50,800,000 USD"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""Truong Thanh JSC (Not Available / 100% ) (Vietnam)"",""양자기구_지원"":""No"",""용량"":""50 MW"",""원지표ID"":null,""위치"":""Phuoc Dinh Commune, Thuan Nam District of the south-central coastal province of Ninh Thuan"",""참고"":null,""참여_은행"":""N/A"",""총_부채조달"":null,""총_투자액"":""50.8 백만 USD"",""투자유형"":""Greenfield project (Build, own, and operate)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),81,
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00002,D-025_ppi_project_registry,VNM,,,,,,,,,Binh Dinh Fujiwara Solar and Wind power,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2018-April"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Binh Dinh Fujiwara Solar and Wind power|2018|2018"",""PPI_프로젝트"":""Binh Dinh Fujiwara Solar and Wind power"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Binh Dinh Fujiwara Solar and Wind power|2018"",""계약기간"":""Not Available"",""구분태그"":null,""기술"":""Solar, PV, Wind"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV, Wind · 부기술 3 풍력"",""기준연도"":null,""다자기구_지원"":""No"",""대표금액"":63700000,""레코드구분"":""개별"",""명칭"":""Binh Dinh Fujiwara Solar and Wind power"",""민간_투자액_자체_산출"":""63,700,000 USD"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""fujiwara (Not Available / 100% ) (Japan)"",""양자기구_지원"":""No"",""용량"":""100 MW"",""원지표ID"":null,""위치"":""Nhon Hoi Economic Zone, Quy Nhon city, Binh Dinh province"",""참고"":null,""참여_은행"":""N/A"",""총_부채조달"":null,""총_투자액"":""63.7 백만 USD"",""투자유형"":""Greenfield project (Build, operate, and transfer)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),82,
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00003,D-025_ppi_project_registry,VNM,,,,,,,,,Solar Power Project BIM 2,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2018-August"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Solar Power Project BIM 2|2018|2018"",""PPI_프로젝트"":""Solar Power Project BIM 2"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Solar Power Project BIM 2|2018"",""계약기간"":""Not Available"",""구분태그"":null,""기술"":""Solar, PV"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV"",""기준연도"":null,""다자기구_지원"":""No"",""대표금액"":237000000,""레코드구분"":""개별"",""명칭"":""Solar Power Project BIM 2"",""민간_투자액_자체_산출"":""237,000,000 USD"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""BIM Group (Not Available / 70% ), \n\nAyala Corporation (Not Available / 30% ) (Vietnam, \n\nPhilippines)"",""양자기구_지원"":""No"",""용량"":""250 MW"",""원지표ID"":null,""위치"":""Ninh Thuan province, Vietnam"",""참고"":null,""참여_은행"":""Rizal Commercial Banking Corporation (RCBC) (Commercial / International / $Not Available)"",""총_부채조달"":null,""총_투자액"":""237 백만 USD"",""투자유형"":""Greenfield project (Build, own, and operate)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),90,
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00004,D-025_ppi_project_registry,VNM,,,,,,,,,Solar Power Project BIM 1,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2018-January"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Solar Power Project BIM 1|2018|2018"",""PPI_프로젝트"":""Solar Power Project BIM 1"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Solar Power Project BIM 1|2018"",""계약기간"":""Not Available"",""구분태그"":null,""기술"":""Solar, PV"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV"",""기준연도"":null,""다자기구_지원"":""IFC (Loan / $.. Million / 2019)"",""대표금액"":35200000,""레코드구분"":""개별"",""명칭"":""Solar Power Project BIM 1"",""민간_투자액_자체_산출"":""35,200,000 USD"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""Ayala Corporation (Not Available / 50% ), \n\nBIM Group (Not Available / 50% ) (Philippines, \n\nVietnam)"",""양자기구_지원"":""No"",""용량"":""30 MW"",""원지표ID"":null,""위치"":""Phuoc Minh commune,  province of Ninh Thuan"",""참고"":null,""참여_은행"":""IFC (Multilateral / International / $Not Available)"",""총_부채조달"":""Not Available"",""총_투자액"":""35.2 백만 USD"",""투자유형"":""Greenfield project (Build, operate, and transfer)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),89,
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00005,D-025_ppi_project_registry,VNM,,,,,,,,,Solar Power Project BIM 3,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2018-January"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Solar Power Project BIM 3|2018|2018"",""PPI_프로젝트"":""Solar Power Project BIM 3"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Solar Power Project BIM 3|2018"",""계약기간"":""Not Available"",""구분태그"":null,""기술"":""Solar, PV"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV"",""기준연도"":null,""다자기구_지원"":""IFC (Loan / $.. Million / 2018)"",""대표금액"":null,""레코드구분"":""개별"",""명칭"":""Solar Power Project BIM 3"",""민간_투자액_자체_산출"":""산출 불가"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""BIM Group (Not Available / Not Available% ), \n\nAyala Corporation (Not Available / Not Available% ) (Vietnam, \n\nPhilippines)"",""양자기구_지원"":""No"",""용량"":""50 MW"",""원지표ID"":null,""위치"":""Phuoc Minh commune, province of Ninh Thuan"",""참고"":null,""참여_은행"":""IFC (Multilateral / International / $Not Available)"",""총_부채조달"":""Not Available"",""총_투자액"":""원천 미공개"",""투자유형"":""Greenfield project (Build, own, and operate)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),91,
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00006,D-025_ppi_project_registry,VNM,,,,,,,,,Dau Tieng 1 & Dau Tieng 2 solar PV power plants,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2018-June"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Dau Tieng 1 & Dau Tieng 2 solar PV power plants|2018|2018"",""PPI_프로젝트"":""Dau Tieng 1 & Dau Tieng 2 solar PV power plants"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Dau Tieng 1 & Dau Tieng 2 solar PV power plants|2018"",""계약기간"":""20"",""구분태그"":null,""기술"":""Solar, PV"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV"",""기준연도"":null,""다자기구_지원"":""No"",""대표금액"":397400000,""레코드구분"":""개별"",""명칭"":""Dau Tieng 1 & Dau Tieng 2 solar PV power plants"",""민간_투자액_자체_산출"":""397,400,000 USD"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""B. Grimm Group (Not Available / 50% ), \n\nOthers (Not Available / 50% ) (Thailand, \n\n..)"",""양자기구_지원"":""No"",""용량"":""350 MW"",""원지표ID"":null,""위치"":""Tay Ninh"",""참고"":null,""참여_은행"":""N/A"",""총_부채조달"":null,""총_투자액"":""397.4 백만 USD"",""투자유형"":""Greenfield project (Build, own, and operate)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),84,
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00007,D-025_ppi_project_registry,VNM,,,,,,,,,Sunseap Solar Plant,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2018-June"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Sunseap Solar Plant|2018|2018"",""PPI_프로젝트"":""Sunseap Solar Plant"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Sunseap Solar Plant|2018"",""계약기간"":""20"",""구분태그"":null,""기술"":""Solar, PV"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV"",""기준연도"":null,""다자기구_지원"":""No"",""대표금액"":192300000,""레코드구분"":""개별"",""명칭"":""Sunseap Solar Plant"",""민간_투자액_자체_산출"":""192,300,000 USD"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""Sunseap Group (Not Available / 51% ), \n\nInfraCo Asia (Not Available / 25% ), \n\nCMX Renewable Energy Canada Inc (Not Available / 25% ) (Singapore, \n\nSingapore, \n\nCanada)"",""양자기구_지원"":""No"",""용량"":""168 MW"",""원지표ID"":null,""위치"":""Ninh Thuan Province"",""참고"":null,""참여_은행"":""N/A"",""총_부채조달"":null,""총_투자액"":""192.3 백만 USD"",""투자유형"":""Greenfield project (Build, own, and operate)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),92,
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00008,D-025_ppi_project_registry,VNM,,,,,,,,,Tra Vinh Solar Power Plant,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2019-January"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Tra Vinh Solar Power Plant|2019|2019"",""PPI_프로젝트"":""Tra Vinh Solar Power Plant"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Tra Vinh Solar Power Plant|2019"",""계약기간"":""Not Available"",""구분태그"":null,""기술"":""Solar, PV"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV"",""기준연도"":null,""다자기구_지원"":""없음"",""대표금액"":150000000,""레코드구분"":""개별"",""명칭"":""Tra Vinh Solar Power Plant"",""민간_투자액_자체_산출"":""150,000,000 USD"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""Trung Nam Group (Not Available / 100% ) (Vietnam)"",""양자기구_지원"":""없음"",""용량"":""165 MW"",""원지표ID"":null,""위치"":""Dan Thanh Commune, Duyen Hai District , Tra Vinh Province"",""참고"":null,""참여_은행"":""N/A"",""총_부채조달"":null,""총_투자액"":""150 백만 USD"",""투자유형"":""Greenfield project (Build, own, and operate)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),99,
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00009,D-025_ppi_project_registry,VNM,,,,,,,,,Gulf Solar Power Project,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2020-January"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Gulf Solar Power Project|2020|2020"",""PPI_프로젝트"":""Gulf Solar Power Project"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Gulf Solar Power Project|2020"",""계약기간"":""20"",""구분태그"":null,""기술"":""Solar, PV"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV"",""기준연도"":null,""다자기구_지원"":""ADB (Loan / $31 Million / 2020), \n\nOther JICA (Loan / $8 Million / 2020)"",""대표금액"":37800000,""레코드구분"":""개별"",""명칭"":""Gulf Solar Power Project"",""민간_투자액_자체_산출"":""37,800,000 USD"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""Gulf Energy (Not Available / 100% ) (Kenya)"",""양자기구_지원"":""없음"",""용량"":""50 MW"",""원지표ID"":null,""위치"":""Tay Ninh Province"",""참고"":null,""참여_은행"":""ADB (Multilateral / International / $30.2), \n\nJICA (Bilateral / International / $7.6)"",""총_부채조달"":""37.8"",""총_투자액"":""37.8 백만 USD"",""투자유형"":""Greenfield project (Build, own, and operate)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),102,
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00010,D-025_ppi_project_registry,VNM,,,,,,,,,Trung Nam solar plant,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2020-March"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Trung Nam solar plant|2020|2020"",""PPI_프로젝트"":""Trung Nam solar plant"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Trung Nam solar plant|2020"",""계약기간"":""Not Available"",""구분태그"":null,""기술"":""Solar, PV"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV"",""기준연도"":null,""다자기구_지원"":""없음"",""대표금액"":593220000,""레코드구분"":""개별"",""명칭"":""Trung Nam solar plant"",""민간_투자액_자체_산출"":""593,220,000 USD"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""Trung Nam Group (Not Available / 100% ) (Vietnam)"",""양자기구_지원"":""없음"",""용량"":""450 MW"",""원지표ID"":null,""위치"":""Ninh Thuan province"",""참고"":null,""참여_은행"":""N/A"",""총_부채조달"":null,""총_투자액"":""593.22 백만 USD"",""투자유형"":""Greenfield project (Not Available)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),115,
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00011,D-025_ppi_project_registry,VNM,,,,,,,,,Phu My Solar Power Plant,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2020-May"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Phu My Solar Power Plant|2020|2020"",""PPI_프로젝트"":""Phu My Solar Power Plant"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Phu My Solar Power Plant|2020"",""계약기간"":""Not Available"",""구분태그"":null,""기술"":""Solar, PV"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV"",""기준연도"":null,""다자기구_지원"":""없음"",""대표금액"":265270000,""레코드구분"":""개별"",""명칭"":""Phu My Solar Power Plant"",""민간_투자액_자체_산출"":""265,270,000 USD"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""Bamboo Capital Group (Not Available / 100% ) (Vietnam)"",""양자기구_지원"":""없음"",""용량"":""330 MW"",""원지표ID"":null,""위치"":""Phu My district, Binh Dinh province"",""참고"":null,""참여_은행"":""N/A"",""총_부채조달"":null,""총_투자액"":""265.27 백만 USD"",""투자유형"":""Greenfield project (Build, own, and operate)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),109,
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00012,D-025_ppi_project_registry,VNM,,,,,,,,,Phu Yen solar plant,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2020-October"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Phu Yen solar plant|2020|2020"",""PPI_프로젝트"":""Phu Yen solar plant"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Phu Yen solar plant|2020"",""계약기간"":""Not Available"",""구분태그"":null,""기술"":""Solar, PV"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV"",""기준연도"":null,""다자기구_지원"":""ADB (Loan / $36 Million / 2020)"",""대표금액"":186000000,""레코드구분"":""개별"",""명칭"":""Phu Yen solar plant"",""민간_투자액_자체_산출"":""186,000,000 USD"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""B. Grimm Group (Not Available / 50% ), \n\nTruong Thanh JSC (Not Available / 50% ) (Thailand, \n\nVietnam)"",""양자기구_지원"":""없음"",""용량"":""257 MW"",""원지표ID"":null,""위치"":""Phu Yen, Hoa Hoi commune"",""참고"":null,""참여_은행"":""ADB (Multilateral / International / $35.2), \n\nNot Available (Commercial / Not Available / $148.8)"",""총_부채조달"":""186"",""총_투자액"":""186 백만 USD"",""투자유형"":""Greenfield project (Build, own, and operate)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),110,
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00013,D-025_ppi_project_registry,VNM,,,,,,,,,Sermsang Binh Nguyen Solar PV Plant,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2021-November"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Sermsang Binh Nguyen Solar PV Plant|2021|2021"",""PPI_프로젝트"":""Sermsang Binh Nguyen Solar PV Plant"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Sermsang Binh Nguyen Solar PV Plant|2021"",""계약기간"":""Not Available"",""구분태그"":null,""기술"":""Solar, PV"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV"",""기준연도"":null,""다자기구_지원"":""없음"",""대표금액"":49600000,""레코드구분"":""개별"",""명칭"":""Sermsang Binh Nguyen Solar PV Plant"",""민간_투자액_자체_산출"":""49,600,000 USD"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""Sermsang Power Corporation PLC ($11.68 / 80% ), \n\nTruong Thanh Viet Nam Group ($2.92 / 20% ) (Thailand, \n\nVietnam)"",""양자기구_지원"":""없음"",""용량"":""50 MW"",""원지표ID"":null,""위치"":""Bihn Nguyen"",""참고"":null,""참여_은행"":""Other Export-Import Bank of Thailand (Public / International / $25), \n\nBank for Investment and Development of Vietnam (BIDV) (Public / International / $10)"",""총_부채조달"":""35"",""총_투자액"":""49.6 백만 USD"",""투자유형"":""Greenfield project (Build, own, and operate)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),124,
D-025,"민간 인프라 투자(PPI)[프로젝트명, 국가, 섹터(전력/수도/교통/통신), 투자 유형(Greenfield/Concession/Divestiture), 총 투자액, 민간 투자액, 계약 기간, 상태(Active/Cancelled/Distressed), Financial Close 연도, 스폰서/개발사, IDA 지위, 공동투자 참여 가능 여부 및 형태]",entity,v124-d-025-entity-00014,D-025_ppi_project_registry,VNM,,,,,,,,,Ninh Thuan wind farm,,,"{""38대_기후기술"":""1 태양광 기술"",""Financial_Close"":""2022-December"",""IDA_지위"":""Blended"",""PPI_레코드키_행_유일키"":""PPI-VNM-Ninh Thuan wind farm|2022|2022"",""PPI_프로젝트"":""Ninh Thuan wind farm"",""PPI_프로젝트키_중복_트랜치_합산용"":""PPI-VNM-Ninh Thuan wind farm|2022"",""계약기간"":""Not Available"",""구분태그"":null,""기술"":""Solar, PV"",""기술매핑_근거"":""원천분류 · PPI Technology Solar, PV"",""기준연도"":null,""다자기구_지원"":""ADB (Loan / $25 Million / 2022), \n\nADB (Syndication / $57 Million / 2022)"",""대표금액"":107000000,""레코드구분"":""개별"",""명칭"":""Ninh Thuan wind farm"",""민간_투자액_자체_산출"":""107,000,000 USD"",""민간지분율"":""100%"",""상태"":""Active"",""섹터"":""Energy/Electricity/Electricity generation"",""스폰서"":""ACEN Corp ($31.2 / 65% ), \n\nBIM Group ($16.8 / 35% ) (Philippines, \n\nVietnam)"",""양자기구_지원"":""Japan International Cooperation Agency (JICA) (Loan / $25 Million / 2022)"",""용량"":""88 MW"",""원지표ID"":null,""위치"":""Ninh Thuan province"",""참고"":null,""참여_은행"":""ADB (Multilateral / International / $25), \n\nJICA (Bilateral / International / $25), \n\nOther Hong Kong Mortgage Corporation Limited (Public / International / $13), \n\nSumitomo (Commercial / International / $17), \n\nING (Commercial / International / $18), \n\nOther Cathay United Bank (Commercial / International / $9)"",""총_부채조달"":""107"",""총_투자액"":""107 백만 USD"",""투자유형"":""Greenfield project (Not Available)""}",,,World Bank Private Participation in Infrastructure (PPI) Database,https://ppi.worldbank.org/en/ppidata,CC-BY-4.0,D-025.xlsx,1.2_entity(레코드형),130,
