element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
A-015,UNDESA SDG 세부목표별 달성도,observation,v124-a-015-obs-00001,A-015_sdg10_gini,VNM,2022,2022,2022,,,,75.775,점,,,,,,실측값 36.1 (2022년) · 대시보드 등급 orange · 추세 ↓ · 원천 World Bank,Sustainable Development Solutions Network (SDSN),https://dashboards.sdgindex.org/profiles/vietnam,CC-BY-NC-ND-4.0,A-015.xlsx,1.1_observation(측정값),60,
A-015,UNDESA SDG 세부목표별 달성도,observation,v124-a-015-obs-00002,A-015_sdg10_palma,VNM,2022,2022,2022,,,,61.812,점,,,,,,실측값 1.511 (2022년) · 대시보드 등급 red · 추세 → · 원천 OECD & UNDP,Sustainable Development Solutions Network (SDSN),https://dashboards.sdgindex.org/profiles/vietnam,CC-BY-NC-ND-4.0,A-015.xlsx,1.1_observation(측정값),61,
A-015,UNDESA SDG 세부목표별 달성도,observation,v124-a-015-obs-00003,A-015_sdg11_pipedwat,VNM,2024,2024,2024,,,,87.561,점,,,,,,실측값 88.307 % of urban population (2024년) · 대시보드 등급 yellow · 추세 ➚ · 원천 WHO and UNICEF,Sustainable Development Solutions Network (SDSN),https://dashboards.sdgindex.org/profiles/vietnam,CC-BY-NC-ND-4.0,A-015.xlsx,1.1_observation(측정값),64,
A-015,UNDESA SDG 세부목표별 달성도,observation,v124-a-015-obs-00004,A-015_sdg11_pm25,VNM,2023,2023,2023,,,,73.358,점,,,,,,실측값 27.8 μg/m³ (2023년) · 대시보드 등급 red · 추세 → · 원천 Washington University in St Louis,Sustainable Development Solutions Network (SDSN),https://dashboards.sdgindex.org/profiles/vietnam,CC-BY-NC-ND-4.0,A-015.xlsx,1.1_observation(측정값),63,
A-015,UNDESA SDG 세부목표별 달성도,observation,v124-a-015-obs-00005,A-015_sdg11_slums,VNM,2022,2022,2022,,,,63.889,점,,,,,,실측값 32.5 % (2022년) · 대시보드 등급 red · 추세 미표기 · 원천 UN Habitat,Sustainable Development Solutions Network (SDSN),https://dashboards.sdgindex.org/profiles/vietnam,CC-BY-NC-ND-4.0,A-015.xlsx,1.1_observation(측정값),62,
A-015,UNDESA SDG 세부목표별 달성도,observation,v124-a-015-obs-00006,A-015_sdg11_transport,VNM,2020,2020,2020,,,,65.678,점,,,,,,실측값 68.767 % (2020년) · 대시보드 등급 yellow · 추세 미표기 · 원천 UN-Habitat,Sustainable Development Solutions Network (SDSN),https://dashboards.sdgindex.org/profiles/vietnam,CC-BY-NC-ND-4.0,A-015.xlsx,1.1_observation(측정값),65,
A-015,UNDESA SDG 세부목표별 달성도,observation,v124-a-015-obs-00007,A-015_sdg12_ewaste,VNM,2022,2022,2022,,,,78.571,점,,,,,,실측값 5.3 kg/capita (2022년) · 대시보드 등급 yellow · 추세 미표기 · 원천 UNU-IAS,Sustainable Development Solutions Network (SDSN),https://dashboards.sdgindex.org/profiles/vietnam,CC-BY-NC-ND-4.0,A-015.xlsx,1.1_observation(측정값),67,
A-015,UNDESA SDG 세부목표별 달성도,observation,v124-a-015-obs-00008,A-015_sdg12_explastic,VNM,2023,2023,2023,,,,96.933,점,,,,,,실측값 0.368 kg/capita (2023년) · 대시보드 등급 green · 추세 미표기 · 원천 UN Comtrade,Sustainable Development Solutions Network (SDSN),https://dashboards.sdgindex.org/profiles/vietnam,CC-BY-NC-ND-4.0,A-015.xlsx,1.1_observation(측정값),72,
A-015,UNDESA SDG 세부목표별 달성도,observation,v124-a-015-obs-00009,A-015_sdg12_msw,VNM,2022,2022,2022,,,,86.639,점,,,,,,실측값 0.581 kg/capita/day (2022년) · 대시보드 등급 green · 추세 미표기 · 원천 World Bank,Sustainable Development Solutions Network (SDSN),https://dashboards.sdgindex.org/profiles/vietnam,CC-BY-NC-ND-4.0,A-015.xlsx,1.1_observation(측정값),66,
A-015,UNDESA SDG 세부목표별 달성도,observation,v124-a-015-obs-00010,A-015_sdg12_nimport,VNM,2024,2024,2024,,,,82.578,점,,,,,,실측값 15.68 kg/capita (2024년) · 대시보드 등급 yellow · 추세 ↓ · 원천 UNEP,Sustainable Development Solutions Network (SDSN),https://dashboards.sdgindex.org/profiles/vietnam,CC-BY-NC-ND-4.0,A-015.xlsx,1.1_observation(측정값),71,
