element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
A-001,"CPI(Corruption Perceptions Index, 부패인식지수)",observation,v124-a-001-obs-00001,A-001_cpi_ci_lower,VNM,2012,2012,2012,,,,27,점,,,,,,"[베트남] Transparency International 「Lower CI」 기준. CPI 점수 척도(0~100), 90% 신뢰구간. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).",Transparency International,https://images.transparencycdn.org/images/CPI2025_Results.xlsx,CC-BY-ND-4.0-DE,"A-001_CPI(Corruption Perceptions Index, 부패인식지수).xlsx",1.1_observation(측정값),46,
A-001,"CPI(Corruption Perceptions Index, 부패인식지수)",observation,v124-a-001-obs-00002,A-001_cpi_ci_lower,VNM,2013,2013,2013,,,,27,점,,,,,,"[베트남] Transparency International 「Lower CI」 기준. CPI 점수 척도(0~100), 90% 신뢰구간. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).",Transparency International,https://images.transparencycdn.org/images/CPI2025_Results.xlsx,CC-BY-ND-4.0-DE,"A-001_CPI(Corruption Perceptions Index, 부패인식지수).xlsx",1.1_observation(측정값),47,
A-001,"CPI(Corruption Perceptions Index, 부패인식지수)",observation,v124-a-001-obs-00003,A-001_cpi_ci_lower,VNM,2014,2014,2014,,,,27,점,,,,,,"[베트남] Transparency International 「Lower CI」 기준. CPI 점수 척도(0~100), 90% 신뢰구간. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).",Transparency International,https://images.transparencycdn.org/images/CPI2025_Results.xlsx,CC-BY-ND-4.0-DE,"A-001_CPI(Corruption Perceptions Index, 부패인식지수).xlsx",1.1_observation(측정값),48,
A-001,"CPI(Corruption Perceptions Index, 부패인식지수)",observation,v124-a-001-obs-00004,A-001_cpi_ci_lower,VNM,2015,2015,2015,,,,27,점,,,,,,"[베트남] Transparency International 「Lower CI」 기준. CPI 점수 척도(0~100), 90% 신뢰구간. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).",Transparency International,https://images.transparencycdn.org/images/CPI2025_Results.xlsx,CC-BY-ND-4.0-DE,"A-001_CPI(Corruption Perceptions Index, 부패인식지수).xlsx",1.1_observation(측정값),49,
A-001,"CPI(Corruption Perceptions Index, 부패인식지수)",observation,v124-a-001-obs-00005,A-001_cpi_ci_lower,VNM,2016,2016,2016,,,,29,점,,,,,,"[베트남] Transparency International 「Lower CI」 기준. CPI 점수 척도(0~100), 90% 신뢰구간. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).",Transparency International,https://images.transparencycdn.org/images/CPI2025_Results.xlsx,CC-BY-ND-4.0-DE,"A-001_CPI(Corruption Perceptions Index, 부패인식지수).xlsx",1.1_observation(측정값),50,
A-001,"CPI(Corruption Perceptions Index, 부패인식지수)",observation,v124-a-001-obs-00006,A-001_cpi_ci_lower,VNM,2017,2017,2017,,,,30,점,,,,,,"[베트남] Transparency International 「Lower CI」 기준. CPI 점수 척도(0~100), 90% 신뢰구간. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).",Transparency International,https://images.transparencycdn.org/images/CPI2025_Results.xlsx,CC-BY-ND-4.0-DE,"A-001_CPI(Corruption Perceptions Index, 부패인식지수).xlsx",1.1_observation(측정값),51,
A-001,"CPI(Corruption Perceptions Index, 부패인식지수)",observation,v124-a-001-obs-00007,A-001_cpi_ci_lower,VNM,2018,2018,2018,,,,28,점,,,,,,"[베트남] Transparency International 「Lower CI」 기준. CPI 점수 척도(0~100), 90% 신뢰구간. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).",Transparency International,https://images.transparencycdn.org/images/CPI2025_Results.xlsx,CC-BY-ND-4.0-DE,"A-001_CPI(Corruption Perceptions Index, 부패인식지수).xlsx",1.1_observation(측정값),52,
A-001,"CPI(Corruption Perceptions Index, 부패인식지수)",observation,v124-a-001-obs-00008,A-001_cpi_ci_lower,VNM,2019,2019,2019,,,,32.34054,점,,,,,,"[베트남] Transparency International 「Lower CI」 기준. CPI 점수 척도(0~100), 90% 신뢰구간. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).",Transparency International,https://images.transparencycdn.org/images/CPI2025_Results.xlsx,CC-BY-ND-4.0-DE,"A-001_CPI(Corruption Perceptions Index, 부패인식지수).xlsx",1.1_observation(측정값),53,
A-001,"CPI(Corruption Perceptions Index, 부패인식지수)",observation,v124-a-001-obs-00009,A-001_cpi_ci_lower,VNM,2020,2020,2020,,,,33.03452,점,,,,,,"[베트남] Transparency International 「Lower CI」 기준. CPI 점수 척도(0~100), 90% 신뢰구간. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).",Transparency International,https://images.transparencycdn.org/images/CPI2025_Results.xlsx,CC-BY-ND-4.0-DE,"A-001_CPI(Corruption Perceptions Index, 부패인식지수).xlsx",1.1_observation(측정값),54,
A-001,"CPI(Corruption Perceptions Index, 부패인식지수)",observation,v124-a-001-obs-00010,A-001_cpi_ci_lower,VNM,2021,2021,2021,,,,37.64633,점,,,,,,"[베트남] Transparency International 「Lower CI」 기준. CPI 점수 척도(0~100), 90% 신뢰구간. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).",Transparency International,https://images.transparencycdn.org/images/CPI2025_Results.xlsx,CC-BY-ND-4.0-DE,"A-001_CPI(Corruption Perceptions Index, 부패인식지수).xlsx",1.1_observation(측정값),55,
