element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00054,B-029_forest_type_national,VNM,,,,,,,,,맹그로브 면적(MODIS),,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_mangroves_modis_2022"",""연도"":2022,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":413.9,""전국_단위"":""1000 ha"",""전국_지표명"":""맹그로브 면적(MODIS)"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 맹그로브 면적(MODIS) · [실적치] · FAOSTAT Land Cover · Area from MODIS (Flag=E),,,,B-029.xlsx,1.2_entity(레코드형),120,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00055,B-029_forest_type_national,VNM,,,,,,,,,맹그로브 면적(MODIS),,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_mangroves_modis_2023"",""연도"":2023,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":418.2,""전국_단위"":""1000 ha"",""전국_지표명"":""맹그로브 면적(MODIS)"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 맹그로브 면적(MODIS) · [실적치] · FAOSTAT Land Cover · Area from MODIS (Flag=E),,,,B-029.xlsx,1.2_entity(레코드형),121,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00056,B-029_forest_type_national,VNM,,,,,,,,,맹그로브 면적(MODIS),,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_mangroves_modis_2024"",""연도"":2024,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":406.35,""전국_단위"":""1000 ha"",""전국_지표명"":""맹그로브 면적(MODIS)"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 맹그로브 면적(MODIS) · [실적치] · FAOSTAT Land Cover · Area from MODIS (Flag=E),,,,B-029.xlsx,1.2_entity(레코드형),122,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00057,B-029_forest_type_national,VNM,,,,,,,,,맹그로브 면적(WorldCover),,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_mangroves_wc_2020"",""연도"":2020,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":207.92,""전국_단위"":""1000 ha"",""전국_지표명"":""맹그로브 면적(WorldCover)"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 맹그로브 면적(WorldCover) · [실적치] · FAOSTAT Land Cover · Area from WorldCover (Flag=E),,,,B-029.xlsx,1.2_entity(레코드형),123,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00058,B-029_forest_type_national,VNM,,,,,,,,,맹그로브 면적(WorldCover),,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_mangroves_wc_2021"",""연도"":2021,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":180.62,""전국_단위"":""1000 ha"",""전국_지표명"":""맹그로브 면적(WorldCover)"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 맹그로브 면적(WorldCover) · [실적치] · FAOSTAT Land Cover · Area from WorldCover (Flag=E),,,,B-029.xlsx,1.2_entity(레코드형),124,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00059,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_1990"",""연도"":1990,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":8630.96,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [실적치] · FAO flag=X,,,,B-029.xlsx,1.2_entity(레코드형),125,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00060,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_1991"",""연도"":1991,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":8785.92,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),126,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00061,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_1992"",""연도"":1992,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":8940.88,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),127,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00062,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_1993"",""연도"":1993,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":9095.84,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),128,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00063,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_1994"",""연도"":1994,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":9250.8,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),129,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00064,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_1995"",""연도"":1995,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":9405.76,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),130,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00065,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_1996"",""연도"":1996,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":9560.72,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),131,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00066,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_1997"",""연도"":1997,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":9715.68,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),132,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00067,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_1998"",""연도"":1998,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":9870.64,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),133,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00068,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_1999"",""연도"":1999,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":10025.6,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),134,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00069,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_2000"",""연도"":2000,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":10180.56,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [실적치] · FAO flag=X,,,,B-029.xlsx,1.2_entity(레코드형),135,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00070,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_2001"",""연도"":2001,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":10239.45,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),136,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00071,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_2002"",""연도"":2002,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":10298.33,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),137,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00072,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_2003"",""연도"":2003,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":10357.22,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),138,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00073,B-029_forest_type_national,VNM,,,,,,,,,자연재생림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_naturally_regenerating_2004"",""연도"":2004,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":10416.1,""전국_단위"":""1000 ha"",""전국_지표명"":""자연재생림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 자연재생림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),139,
