element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
A-031,물류성과지수(LPI),observation,v124-a-031-obs-00001,A-031_lpi_customs,VNM,2007,2007,2007,,,,2.89,점,,,,,,[통관] World Bank 「LP.LPI.CUST.XQ」 기준. 1(최저)~5(최고) 점수. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).,World Bank,https://data.worldbank.org/indicator/LP.LPI.CUST.XQ?locations=VN,CC-BY-4.0,A-031_물류성과지수(LPI).xlsx,1.1_observation(측정값),11,
A-031,물류성과지수(LPI),observation,v124-a-031-obs-00002,A-031_lpi_customs,VNM,2010,2010,2010,,,,2.68,점,,,,,,[통관] World Bank 「LP.LPI.CUST.XQ」 기준. 1(최저)~5(최고) 점수. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).,World Bank,https://data.worldbank.org/indicator/LP.LPI.CUST.XQ?locations=VN,CC-BY-4.0,A-031_물류성과지수(LPI).xlsx,1.1_observation(측정값),12,
A-031,물류성과지수(LPI),observation,v124-a-031-obs-00003,A-031_lpi_customs,VNM,2012,2012,2012,,,,2.65,점,,,,,,[통관] World Bank 「LP.LPI.CUST.XQ」 기준. 1(최저)~5(최고) 점수. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).,World Bank,https://data.worldbank.org/indicator/LP.LPI.CUST.XQ?locations=VN,CC-BY-4.0,A-031_물류성과지수(LPI).xlsx,1.1_observation(측정값),13,
A-031,물류성과지수(LPI),observation,v124-a-031-obs-00004,A-031_lpi_customs,VNM,2014,2014,2014,,,,2.809177,점,,,,,,[통관] World Bank 「LP.LPI.CUST.XQ」 기준. 1(최저)~5(최고) 점수. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).,World Bank,https://data.worldbank.org/indicator/LP.LPI.CUST.XQ?locations=VN,CC-BY-4.0,A-031_물류성과지수(LPI).xlsx,1.1_observation(측정값),14,
A-031,물류성과지수(LPI),observation,v124-a-031-obs-00005,A-031_lpi_customs,VNM,2016,2016,2016,,,,2.75055,점,,,,,,[통관] World Bank 「LP.LPI.CUST.XQ」 기준. 1(최저)~5(최고) 점수. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).,World Bank,https://data.worldbank.org/indicator/LP.LPI.CUST.XQ?locations=VN,CC-BY-4.0,A-031_물류성과지수(LPI).xlsx,1.1_observation(측정값),15,
A-031,물류성과지수(LPI),observation,v124-a-031-obs-00006,A-031_lpi_customs,VNM,2018,2018,2018,,,,2.95,점,,,,,,[통관] World Bank 「LP.LPI.CUST.XQ」 기준. 1(최저)~5(최고) 점수. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).,World Bank,https://data.worldbank.org/indicator/LP.LPI.CUST.XQ?locations=VN,CC-BY-4.0,A-031_물류성과지수(LPI).xlsx,1.1_observation(측정값),16,
A-031,물류성과지수(LPI),observation,v124-a-031-obs-00007,A-031_lpi_customs,VNM,2022,2022,2022,,,,3.1,점,,,,,,2023년 발표분이나 원천 데이터에서는 조사 기간(2022-09-06~11-05) 기준 2022년으로 표기됨.,World Bank,https://data.worldbank.org/indicator/LP.LPI.CUST.XQ?locations=VN,CC-BY-4.0,A-031_물류성과지수(LPI).xlsx,1.1_observation(측정값),17,
A-031,물류성과지수(LPI),observation,v124-a-031-obs-00008,A-031_lpi_infrastructure,VNM,2007,2007,2007,,,,2.5,점,,,,,,[인프라] World Bank 「LP.LPI.INFR.XQ」 기준. 1(최저)~5(최고) 점수. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).,World Bank,https://data.worldbank.org/indicator/LP.LPI.INFR.XQ?locations=VN,CC-BY-4.0,A-031_물류성과지수(LPI).xlsx,1.1_observation(측정값),18,
A-031,물류성과지수(LPI),observation,v124-a-031-obs-00009,A-031_lpi_infrastructure,VNM,2010,2010,2010,,,,2.56,점,,,,,,[인프라] World Bank 「LP.LPI.INFR.XQ」 기준. 1(최저)~5(최고) 점수. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).,World Bank,https://data.worldbank.org/indicator/LP.LPI.INFR.XQ?locations=VN,CC-BY-4.0,A-031_물류성과지수(LPI).xlsx,1.1_observation(측정값),19,
A-031,물류성과지수(LPI),observation,v124-a-031-obs-00010,A-031_lpi_infrastructure,VNM,2012,2012,2012,,,,2.68,점,,,,,,[인프라] World Bank 「LP.LPI.INFR.XQ」 기준. 1(최저)~5(최고) 점수. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).,World Bank,https://data.worldbank.org/indicator/LP.LPI.INFR.XQ?locations=VN,CC-BY-4.0,A-031_물류성과지수(LPI).xlsx,1.1_observation(측정값),20,
A-031,물류성과지수(LPI),observation,v124-a-031-obs-00011,A-031_lpi_infrastructure,VNM,2014,2014,2014,,,,3.112863,점,,,,,,[인프라] World Bank 「LP.LPI.INFR.XQ」 기준. 1(최저)~5(최고) 점수. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).,World Bank,https://data.worldbank.org/indicator/LP.LPI.INFR.XQ?locations=VN,CC-BY-4.0,A-031_물류성과지수(LPI).xlsx,1.1_observation(측정값),21,
A-031,물류성과지수(LPI),observation,v124-a-031-obs-00012,A-031_lpi_infrastructure,VNM,2016,2016,2016,,,,2.695191,점,,,,,,[인프라] World Bank 「LP.LPI.INFR.XQ」 기준. 1(최저)~5(최고) 점수. 38대 기후기술을 특정하지 않는 배경·여건 지표이므로 매핑하지 않음(tech_ids=해당없음).,World Bank,https://data.worldbank.org/indicator/LP.LPI.INFR.XQ?locations=VN,CC-BY-4.0,A-031_물류성과지수(LPI).xlsx,1.1_observation(측정값),22,
