element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-49-5f626a66c4e8199b,A-004_poverty_rate_extreme_intl,VNM,2007,,%,,,,,M01,[M01·원자료 결측] 베트남 가계생활수준조사(VHLSS)가 시행되지 않았거나 세계은행 PIP에 해당 연도 추정치가 등재되지 않아 원천이 값을 제공하지 않음.,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),49,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-50-75c46f50d7e754a1,A-004_poverty_rate_extreme_intl,VNM,2008,17.6,%,,,,,,,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),50,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-51-e0d34017c2a3ac7a,A-004_poverty_rate_extreme_intl,VNM,2009,,%,,,,,M01,[M01·원자료 결측] 베트남 가계생활수준조사(VHLSS)가 시행되지 않았거나 세계은행 PIP에 해당 연도 추정치가 등재되지 않아 원천이 값을 제공하지 않음.,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),51,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-52-eecf21c7ef8b8f2b,A-004_poverty_rate_extreme_intl,VNM,2010,5.2,%,,,,,,,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),52,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-53-da0a317fa78f3537,A-004_poverty_rate_extreme_intl,VNM,2011,,%,,,,,M01,[M01·원자료 결측] 베트남 가계생활수준조사(VHLSS)가 시행되지 않았거나 세계은행 PIP에 해당 연도 추정치가 등재되지 않아 원천이 값을 제공하지 않음.,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),53,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-54-c6161d71032fec58,A-004_poverty_rate_extreme_intl,VNM,2012,3.7,%,,,,,,,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),54,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-55-42084374a238294c,A-004_poverty_rate_extreme_intl,VNM,2013,,%,,,,,M01,[M01·원자료 결측] 베트남 가계생활수준조사(VHLSS)가 시행되지 않았거나 세계은행 PIP에 해당 연도 추정치가 등재되지 않아 원천이 값을 제공하지 않음.,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),55,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-56-f2ea501be7ed4da1,A-004_poverty_rate_extreme_intl,VNM,2014,3.4,%,,,,,,,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),56,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-57-5b6eb20c8c2c3a6a,A-004_poverty_rate_extreme_intl,VNM,2015,,%,,,,,M01,[M01·원자료 결측] 베트남 가계생활수준조사(VHLSS)가 시행되지 않았거나 세계은행 PIP에 해당 연도 추정치가 등재되지 않아 원천이 값을 제공하지 않음.,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),57,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-58-790ae2fe6f7b2907,A-004_poverty_rate_extreme_intl,VNM,2016,2.5,%,,,,,,,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),58,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-59-c18c886e3a848316,A-004_poverty_rate_extreme_intl,VNM,2017,,%,,,,,M01,[M01·원자료 결측] 베트남 가계생활수준조사(VHLSS)가 시행되지 않았거나 세계은행 PIP에 해당 연도 추정치가 등재되지 않아 원천이 값을 제공하지 않음.,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),59,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-60-b837f8e2c1542f20,A-004_poverty_rate_extreme_intl,VNM,2018,2.2,%,,,,,,,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),60,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-61-86f241dceb7bcb26,A-004_poverty_rate_extreme_intl,VNM,2019,,%,,,,,M01,[M01·원자료 결측] 베트남 가계생활수준조사(VHLSS)가 시행되지 않았거나 세계은행 PIP에 해당 연도 추정치가 등재되지 않아 원천이 값을 제공하지 않음.,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),61,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-62-58da94cab25b6e66,A-004_poverty_rate_extreme_intl,VNM,2020,1.3,%,,,,,,,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),62,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-63-5fdc294bb4ec816f,A-004_poverty_rate_extreme_intl,VNM,2021,,%,,,,,M01,[M01·원자료 결측] 베트남 가계생활수준조사(VHLSS)가 시행되지 않았거나 세계은행 PIP에 해당 연도 추정치가 등재되지 않아 원천이 값을 제공하지 않음.,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),63,
A-004,빈곤율; 극빈곤율,observation,vnm-v121-a-004-obs-64-0f5dbfe4c6d206ce,A-004_poverty_rate_extreme_intl,VNM,2022,1.6,%,,,,,,,World Bank,https://data.worldbank.org/indicator/SI.POV.DDAY?locations=VN,CC-BY-4.0,A-004_빈곤율; 극빈곤율.xlsx,1.1_observation(측정값),64,
