element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00001,A-018_capacity_bioenergy_offgrid,VNM,2000,2000,2000,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),368,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00002,A-018_capacity_bioenergy_offgrid,VNM,2001,2001,2001,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),369,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00003,A-018_capacity_bioenergy_offgrid,VNM,2002,2002,2002,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),370,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00004,A-018_capacity_bioenergy_offgrid,VNM,2003,2003,2003,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),371,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00005,A-018_capacity_bioenergy_offgrid,VNM,2004,2004,2004,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),372,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00006,A-018_capacity_bioenergy_offgrid,VNM,2005,2005,2005,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),373,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00007,A-018_capacity_bioenergy_offgrid,VNM,2006,2006,2006,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),374,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00008,A-018_capacity_bioenergy_offgrid,VNM,2007,2007,2007,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),375,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00009,A-018_capacity_bioenergy_offgrid,VNM,2008,2008,2008,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),376,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00010,A-018_capacity_bioenergy_offgrid,VNM,2009,2009,2009,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),377,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00011,A-018_capacity_bioenergy_offgrid,VNM,2010,2010,2010,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),378,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00012,A-018_capacity_bioenergy_offgrid,VNM,2011,2011,2011,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),379,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00013,A-018_capacity_bioenergy_offgrid,VNM,2012,2012,2012,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),380,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00014,A-018_capacity_bioenergy_offgrid,VNM,2013,2013,2013,,,,125,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),381,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00015,A-018_capacity_bioenergy_offgrid,VNM,2014,2014,2014,,,,136,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),382,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00016,A-018_capacity_bioenergy_offgrid,VNM,2015,2015,2015,,,,161,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),383,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00017,A-018_capacity_bioenergy_offgrid,VNM,2016,2016,2016,,,,187,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),384,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00018,A-018_capacity_bioenergy_offgrid,VNM,2017,2017,2017,,,,187,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),385,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00019,A-018_capacity_bioenergy_offgrid,VNM,2018,2018,2018,,,,283,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),386,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00020,A-018_capacity_bioenergy_offgrid,VNM,2019,2019,2019,,,,101,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),387,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00021,A-018_capacity_bioenergy_offgrid,VNM,2020,2020,2020,,,,29.5,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),388,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00022,A-018_capacity_bioenergy_offgrid,VNM,2021,2021,2021,,,,13,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),389,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00023,A-018_capacity_bioenergy_offgrid,VNM,2022,2022,2022,,,,13,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),390,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00024,A-018_capacity_bioenergy_offgrid,VNM,2023,2023,2023,,,,13,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),391,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00025,A-018_capacity_bioenergy_offgrid,VNM,2024,2024,2024,,,,13,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),392,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00026,A-018_capacity_bioenergy_offgrid,VNM,2025,2025,2025,,,,13,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),393,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00027,A-018_capacity_bioenergy_ongrid,VNM,2000,2000,2000,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),342,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00028,A-018_capacity_bioenergy_ongrid,VNM,2001,2001,2001,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),343,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00029,A-018_capacity_bioenergy_ongrid,VNM,2002,2002,2002,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),344,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00030,A-018_capacity_bioenergy_ongrid,VNM,2003,2003,2003,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),345,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00031,A-018_capacity_bioenergy_ongrid,VNM,2004,2004,2004,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),346,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00032,A-018_capacity_bioenergy_ongrid,VNM,2005,2005,2005,,,,2.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),347,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00033,A-018_capacity_bioenergy_ongrid,VNM,2006,2006,2006,,,,2.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),348,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00034,A-018_capacity_bioenergy_ongrid,VNM,2007,2007,2007,,,,2.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),349,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00035,A-018_capacity_bioenergy_ongrid,VNM,2008,2008,2008,,,,2.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),350,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00036,A-018_capacity_bioenergy_ongrid,VNM,2009,2009,2009,,,,2.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),351,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00037,A-018_capacity_bioenergy_ongrid,VNM,2010,2010,2010,,,,2.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Bioenergy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Bioenergy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),352,
