element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
D-014,"EDCF 프로젝트[프로젝트명, 수원국, 섹터, 승인 금액, 금리, 상환 기간, 거치 기간, 사업 기간, 시행기관, 상태(승인/집행/완료)]",observation,vnm-v121-d-014-obs-3-a5d39cf4712c7da6,D-014_project_count,VNM,2024,164,건,,,,,,[전체] OECD CRS 보고 원자료에서 사업번호 기준으로 중복을 제거한 고유 사업 건수.,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-014_EDCF 프로젝트.xlsx,1.1_observation(측정값),3,
D-014,"EDCF 프로젝트[프로젝트명, 수원국, 섹터, 승인 금액, 금리, 상환 기간, 거치 기간, 사업 기간, 시행기관, 상태(승인/집행/완료)]",observation,vnm-v121-d-014-obs-4-f1f3dbe01f55d00e,D-014_commitment_sum,VNM,2024,2012408909,USD,,,,,,[전체] 전 보고연도 약정액의 단순합. 약정액이 전 연도 공백인 사업 102건은 합산에 기여하지 않음. CRS 약정액은 보고연도별 신규 약정이며 사업명에 표기된 총사업비와 정의가 다름.,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-014_EDCF 프로젝트.xlsx,1.1_observation(측정값),4,
D-014,"EDCF 프로젝트[프로젝트명, 수원국, 섹터, 승인 금액, 금리, 상환 기간, 거치 기간, 사업 기간, 시행기관, 상태(승인/집행/완료)]",observation,vnm-v121-d-014-obs-5-08170e507472b1a6,D-014_disbursement_sum,VNM,2024,1547990784,USD,,,,,,[전체] 전 보고연도 지출액의 단순합. 다년도 사업은 모든 보고연도를 합산함.,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-014_EDCF 프로젝트.xlsx,1.1_observation(측정값),5,
D-014,"EDCF 프로젝트[프로젝트명, 수원국, 섹터, 승인 금액, 금리, 상환 기간, 거치 기간, 사업 기간, 시행기관, 상태(승인/집행/완료)]",observation,vnm-v121-d-014-obs-6-dcfadaf5d19803be,D-014_project_count_completed,VNM,2024,149,건,,,,,,[완료] 사업완공(예정)일과 기준일 2026-08-17을 비교해 판정한 상태별 건수.,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-014_EDCF 프로젝트.xlsx,1.1_observation(측정값),6,
D-014,"EDCF 프로젝트[프로젝트명, 수원국, 섹터, 승인 금액, 금리, 상환 기간, 거치 기간, 사업 기간, 시행기관, 상태(승인/집행/완료)]",observation,vnm-v121-d-014-obs-7-e7361fb69ba06b8b,D-014_project_count_status_unknown,VNM,2024,12,건,,,,,,[미상] 사업완공(예정)일과 기준일 2026-08-17을 비교해 판정한 상태별 건수.,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-014_EDCF 프로젝트.xlsx,1.1_observation(측정값),7,
D-014,"EDCF 프로젝트[프로젝트명, 수원국, 섹터, 승인 금액, 금리, 상환 기간, 거치 기간, 사업 기간, 시행기관, 상태(승인/집행/완료)]",observation,vnm-v121-d-014-obs-8-9487121015d49e57,D-014_project_count_ongoing,VNM,2024,3,건,,,,,,[집행중] 사업완공(예정)일과 기준일 2026-08-17을 비교해 판정한 상태별 건수.,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-014_EDCF 프로젝트.xlsx,1.1_observation(측정값),8,
D-014,"EDCF 프로젝트[프로젝트명, 수원국, 섹터, 승인 금액, 금리, 상환 기간, 거치 기간, 사업 기간, 시행기관, 상태(승인/집행/완료)]",entity,vnm-v121-d-014-ent-3-3fcd222885d3c506,D-014_edcf_project_registry,VNM,,,,,,,"{""dac"":""도로운송(21020)"",""field_06b8f39a"":""차관"",""field_792a23d5"":""2010~2010(1개 연도행 합산)"",""field_b4064d1d"":""2010-12-30"",""field_b6c48921"":""2010024966"",""field_be9ca02d"":""원금 균등 분할상환방식"",""field_c2146d8a"":""VNM-610-2010"",""field_c3a4555d"":""한국수출입은행(EDCF)"",""field_c7e4ae73"":""200,000,000 USD"",""field_caeb77bb"":""프로젝트 원조"",""field_e552172b"":""0 USD"",""field_fde7dbe7"":""0.05%"",""implementingEntity"":""원천 미기재"",""projectPeriod"":""2010-12-30~2015-12-25"",""rioMarker"":""태깅 없음"",""status"":""완료""}",,"[사업번호: VNM-610-2010] CRS번호: 2010024966 | 시행기관: 원천 미기재 | 보고기관: 한국수출입은행(EDCF) | 원조유형: 프로젝트 원조 | 자금형태: 차관 | 분야(DAC): 도로운송(21020) | 사업기간: 2010-12-30~2015-12-25 | 상태: 완료 | 약정액 합계: 200,000,000 USD | 지출액 합계: 0 USD | 보고연도: 2010~2010(1개 연도행 합산) | Rio Marker: 태깅 없음 | 금리: 0.05% | 상환방식: 원금 균등 분할상환방식 | 약정일: 2010-12-30",국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-014_EDCF 프로젝트.xlsx,1.2_entity(레코드형),3,
D-014,"EDCF 프로젝트[프로젝트명, 수원국, 섹터, 승인 금액, 금리, 상환 기간, 거치 기간, 사업 기간, 시행기관, 상태(승인/집행/완료)]",entity,vnm-v121-d-014-ent-4-38618f8c6bf2f7a3,D-014_edcf_project_registry,VNM,,,,,,,"{""dac"":""도로운송(21020)"",""field_06b8f39a"":""차관"",""field_792a23d5"":""2012~2012(1개 연도행 합산)"",""field_b4064d1d"":""2012-12-28"",""field_b6c48921"":""2012004294"",""field_be9ca02d"":""원금 균등 분할상환방식"",""field_c2146d8a"":""VNM-615-2012"",""field_c3a4555d"":""한국수출입은행(EDCF)"",""field_c7e4ae73"":""200,000,000 USD"",""field_caeb77bb"":""프로젝트 원조"",""field_e552172b"":""0 USD"",""field_fde7dbe7"":""0.1%"",""implementingEntity"":""원천 미기재"",""projectPeriod"":""2012-12-28~None"",""rioMarker"":""태깅 없음"",""status"":""미상""}",,"[사업번호: VNM-615-2012] CRS번호: 2012004294 | 시행기관: 원천 미기재 | 보고기관: 한국수출입은행(EDCF) | 원조유형: 프로젝트 원조 | 자금형태: 차관 | 분야(DAC): 도로운송(21020) | 사업기간: 2012-12-28~None | 상태: 미상 | 약정액 합계: 200,000,000 USD | 지출액 합계: 0 USD | 보고연도: 2012~2012(1개 연도행 합산) | Rio Marker: 태깅 없음 | 금리: 0.1% | 상환방식: 원금 균등 분할상환방식 | 약정일: 2012-12-28",국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-014_EDCF 프로젝트.xlsx,1.2_entity(레코드형),4,
D-014,"EDCF 프로젝트[프로젝트명, 수원국, 섹터, 승인 금액, 금리, 상환 기간, 거치 기간, 사업 기간, 시행기관, 상태(승인/집행/완료)]",entity,vnm-v121-d-014-ent-5-44bb8c9f3d1451e2,D-014_edcf_project_registry,VNM,,,,,,,"{""dac"":""도로운송(21020)"",""field_06b8f39a"":""차관"",""field_792a23d5"":""2015~2015(1개 연도행 합산)"",""field_b4064d1d"":""2015-12-29"",""field_b6c48921"":""2015017226"",""field_be9ca02d"":""원금 균등 분할상환방식"",""field_c2146d8a"":""VNM-641-2015"",""field_c3a4555d"":""한국수출입은행(EDCF)"",""field_c7e4ae73"":""190,958,000 USD"",""field_caeb77bb"":""프로젝트 원조"",""field_e552172b"":""0 USD"",""field_fde7dbe7"":""0.1%"",""implementingEntity"":""원천 미기재"",""projectPeriod"":""2015-12-29~None"",""rioMarker"":""태깅 없음"",""status"":""미상""}",,"[사업번호: VNM-641-2015] CRS번호: 2015017226 | 시행기관: 원천 미기재 | 보고기관: 한국수출입은행(EDCF) | 원조유형: 프로젝트 원조 | 자금형태: 차관 | 분야(DAC): 도로운송(21020) | 사업기간: 2015-12-29~None | 상태: 미상 | 약정액 합계: 190,958,000 USD | 지출액 합계: 0 USD | 보고연도: 2015~2015(1개 연도행 합산) | Rio Marker: 태깅 없음 | 금리: 0.1% | 상환방식: 원금 균등 분할상환방식 | 약정일: 2015-12-29",국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-014_EDCF 프로젝트.xlsx,1.2_entity(레코드형),5,
D-014,"EDCF 프로젝트[프로젝트명, 수원국, 섹터, 승인 금액, 금리, 상환 기간, 거치 기간, 사업 기간, 시행기관, 상태(승인/집행/완료)]",entity,vnm-v121-d-014-ent-6-b0eafa17d8077dbd,D-014_edcf_project_registry,VNM,,,,,,,"{""dac"":""도로운송(21020)"",""field_06b8f39a"":""차관"",""field_792a23d5"":""2023~2023(1개 연도행 합산)"",""field_b4064d1d"":""2023-12-29"",""field_b6c48921"":""2023002129"",""field_be9ca02d"":""원금 균등 분할상환방식"",""field_c2146d8a"":""22ED00015"",""field_c3a4555d"":""한국수출입은행(EDCF)"",""field_c7e4ae73"":""188,115,000 USD"",""field_caeb77bb"":""프로젝트 원조"",""field_e552172b"":""0 USD"",""field_fde7dbe7"":""0.05%"",""implementingEntity"":""한국수출입은행"",""projectPeriod"":""2024-04-01~2029-03-31"",""rioMarker"":""태깅 없음"",""status"":""집행중""}",,"[사업번호: 22ED00015] CRS번호: 2023002129 | 시행기관: 한국수출입은행 | 보고기관: 한국수출입은행(EDCF) | 원조유형: 프로젝트 원조 | 자금형태: 차관 | 분야(DAC): 도로운송(21020) | 사업기간: 2024-04-01~2029-03-31 | 상태: 집행중 | 약정액 합계: 188,115,000 USD | 지출액 합계: 0 USD | 보고연도: 2023~2023(1개 연도행 합산) | Rio Marker: 태깅 없음 | 금리: 0.05% | 상환방식: 원금 균등 분할상환방식 | 약정일: 2023-12-29",국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-014_EDCF 프로젝트.xlsx,1.2_entity(레코드형),6,
