element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
A-028,해안 인프라; 수자원 인프라,observation,vnm-v121-a-028-obs-3-e73ba53e091f1815,A-028_natural_feature_count,VNM,2026,2026,2026,,,,33608,건,,,,,,[자연지형지물 레이어] .shx 인덱스 파일 크기에서 산출((파일크기-100)/8). .dbf 레코드 수와 일치 여부: 일치,OpenStreetMap contributors,https://download.geofabrik.de/asia/vietnam.html,ODbL-1.0,A-028_해안 인프라; 수자원 인프라.xlsx,1.1_observation(측정값),3,
A-028,해안 인프라; 수자원 인프라,observation,vnm-v121-a-028-obs-4-3d005409385615a9,A-028_natural_crs,VNM,2026,2026,2026,,,,EPSG:4326,EPSG 코드,,,,,,"[자연지형지물 레이어] .prj 파일의 ESRI 형식 WKT는 GEOGCS[""GCS_WGS_1984""]로 EPSG 코드 문자열을 담고 있지 않으며, WGS 84 지리좌표계에 해당함",OpenStreetMap contributors,https://download.geofabrik.de/asia/vietnam.html,ODbL-1.0,A-028_해안 인프라; 수자원 인프라.xlsx,1.1_observation(측정값),4,
A-028,해안 인프라; 수자원 인프라,observation,vnm-v121-a-028-obs-5-18a441139ea7740c,A-028_natural_field_count,VNM,2026,2026,2026,,,,5,개,,,,,,"[자연지형지물 레이어] 속성 필드 구성: fid(N20), osm_id(C12), code(N10), fclass(C28), name(C100)",OpenStreetMap contributors,https://download.geofabrik.de/asia/vietnam.html,ODbL-1.0,A-028_해안 인프라; 수자원 인프라.xlsx,1.1_observation(측정값),5,
A-028,해안 인프라; 수자원 인프라,observation,vnm-v121-a-028-obs-6-10ddb33b5b32737a,A-028_natural_null_rate_name,VNM,2026,2026,2026,,,,95.87,%,,,,,,"[자연지형지물 레이어] 명칭(name) 필드 공란 비율. 전 33,608건 전수 측정",OpenStreetMap contributors,https://download.geofabrik.de/asia/vietnam.html,ODbL-1.0,A-028_해안 인프라; 수자원 인프라.xlsx,1.1_observation(측정값),6,
A-028,해안 인프라; 수자원 인프라,observation,vnm-v121-a-028-obs-7-f637a79a56b8f7fc,A-028_natural_fclass_tree_count,VNM,2026,2026,2026,,,,29898,건,,,,,,"[자연지형지물 레이어] fclass=""tree"" 피처 수",OpenStreetMap contributors,https://download.geofabrik.de/asia/vietnam.html,ODbL-1.0,A-028_해안 인프라; 수자원 인프라.xlsx,1.1_observation(측정값),7,
A-028,해안 인프라; 수자원 인프라,observation,vnm-v121-a-028-obs-8-56567f2ecb27bbad,A-028_natural_fclass_peak_count,VNM,2026,2026,2026,,,,3347,건,,,,,,"[자연지형지물 레이어] fclass=""peak"" 피처 수",OpenStreetMap contributors,https://download.geofabrik.de/asia/vietnam.html,ODbL-1.0,A-028_해안 인프라; 수자원 인프라.xlsx,1.1_observation(측정값),8,
A-028,해안 인프라; 수자원 인프라,observation,vnm-v121-a-028-obs-9-ac7a4713d2d824b4,A-028_natural_fclass_cave_entrance_count,VNM,2026,2026,2026,,,,256,건,,,,,,"[자연지형지물 레이어] fclass=""cave_entrance"" 피처 수",OpenStreetMap contributors,https://download.geofabrik.de/asia/vietnam.html,ODbL-1.0,A-028_해안 인프라; 수자원 인프라.xlsx,1.1_observation(측정값),9,
A-028,해안 인프라; 수자원 인프라,observation,vnm-v121-a-028-obs-10-8164b79f83aa4d6e,A-028_natural_fclass_beach_count,VNM,2026,2026,2026,,,,44,건,,,,,,"[자연지형지물 레이어] fclass=""beach"" 피처 수",OpenStreetMap contributors,https://download.geofabrik.de/asia/vietnam.html,ODbL-1.0,A-028_해안 인프라; 수자원 인프라.xlsx,1.1_observation(측정값),10,
A-028,해안 인프라; 수자원 인프라,observation,vnm-v121-a-028-obs-11-b5ca4f4c45919b8b,A-028_natural_fclass_spring_count,VNM,2026,2026,2026,,,,42,건,,,,,,"[자연지형지물 레이어] fclass=""spring"" 피처 수",OpenStreetMap contributors,https://download.geofabrik.de/asia/vietnam.html,ODbL-1.0,A-028_해안 인프라; 수자원 인프라.xlsx,1.1_observation(측정값),11,
A-028,해안 인프라; 수자원 인프라,observation,vnm-v121-a-028-obs-12-5f1c605212e2986d,A-028_natural_fclass_volcano_count,VNM,2026,2026,2026,,,,18,건,,,,,,"[자연지형지물 레이어] fclass=""volcano"" 피처 수",OpenStreetMap contributors,https://download.geofabrik.de/asia/vietnam.html,ODbL-1.0,A-028_해안 인프라; 수자원 인프라.xlsx,1.1_observation(측정값),12,
A-028,해안 인프라; 수자원 인프라,observation,vnm-v121-a-028-obs-13-750acdc3325b7eb2,A-028_natural_fclass_cliff_count,VNM,2026,2026,2026,,,,3,건,,,,,,"[자연지형지물 레이어] fclass=""cliff"" 피처 수",OpenStreetMap contributors,https://download.geofabrik.de/asia/vietnam.html,ODbL-1.0,A-028_해안 인프라; 수자원 인프라.xlsx,1.1_observation(측정값),13,
