element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_44-2010,B-032_canopy_cover_prov_30_vn_44,VNM,2010,2010,2010,2010,point-in-time,,10.94,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),14,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_47-2010,B-032_canopy_cover_prov_30_vn_47,VNM,2010,2010,2010,2010,point-in-time,,13.77,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),29,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_54-2010,B-032_canopy_cover_prov_30_vn_54,VNM,2010,2010,2010,2010,point-in-time,,31.61,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),36,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_56-2010,B-032_canopy_cover_prov_30_vn_56,VNM,2010,2010,2010,2010,point-in-time,,0.32,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),58,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_04-2010,B-032_canopy_cover_prov_30_vn_04,VNM,2010,2010,2010,2010,point-in-time,,68.55,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),8,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_55-2010,B-032_canopy_cover_prov_30_vn_55,VNM,2010,2010,2010,2010,point-in-time,,2.96,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),25,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_59-2010,B-032_canopy_cover_prov_30_vn_59,VNM,2010,2010,2010,2010,point-in-time,,15.11,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),7,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_ct-2010,B-032_canopy_cover_prov_30_vn_ct,VNM,2010,2010,2010,2010,point-in-time,,6.94,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),6,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_73-2010,B-032_canopy_cover_prov_30_vn_73,VNM,2010,2010,2010,2010,point-in-time,,16.8,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),19,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_52-2010,B-032_canopy_cover_prov_30_vn_52,VNM,2010,2010,2010,2010,point-in-time,,6.43,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),49,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_30-2010,B-032_canopy_cover_prov_30_vn_30,VNM,2010,2010,2010,2010,point-in-time,,46.44,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),16,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_31-2010,B-032_canopy_cover_prov_30_vn_31,VNM,2010,2010,2010,2010,point-in-time,,60.22,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),65,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_26-2010,B-032_canopy_cover_prov_30_vn_26,VNM,2010,2010,2010,2010,point-in-time,,66.62,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),52,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_hn-2010,B-032_canopy_cover_prov_30_vn_hn,VNM,2010,2010,2010,2010,point-in-time,,5.11,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),22,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_23-2010,B-032_canopy_cover_prov_30_vn_23,VNM,2010,2010,2010,2010,point-in-time,,56.69,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),24,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_20-2010,B-032_canopy_cover_prov_30_vn_20,VNM,2010,2010,2010,2010,point-in-time,,1.66,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),53,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_66-2010,B-032_canopy_cover_prov_30_vn_66,VNM,2010,2010,2010,2010,point-in-time,,0.13,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),27,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_hp-2010,B-032_canopy_cover_prov_30_vn_hp,VNM,2010,2010,2010,2010,point-in-time,,11.31,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),18,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_61-2010,B-032_canopy_cover_prov_30_vn_61,VNM,2010,2010,2010,2010,point-in-time,,3.71,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),17,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_43-2010,B-032_canopy_cover_prov_30_vn_43,VNM,2010,2010,2010,2010,point-in-time,,29.76,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),64,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_sg-2010,B-032_canopy_cover_prov_30_vn_sg,VNM,2010,2010,2010,2010,point-in-time,,20.34,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),20,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_57-2010,B-032_canopy_cover_prov_30_vn_57,VNM,2010,2010,2010,2010,point-in-time,,36.2,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),66,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_36-2010,B-032_canopy_cover_prov_30_vn_36,VNM,2010,2010,2010,2010,point-in-time,,40.96,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),40,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_34-2010,B-032_canopy_cover_prov_30_vn_34,VNM,2010,2010,2010,2010,point-in-time,,60.45,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),28,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_01-2010,B-032_canopy_cover_prov_30_vn_01,VNM,2010,2010,2010,2010,point-in-time,,61.72,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),32,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_02-2010,B-032_canopy_cover_prov_30_vn_02,VNM,2010,2010,2010,2010,point-in-time,,51.21,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),34,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_06-2010,B-032_canopy_cover_prov_30_vn_06,VNM,2010,2010,2010,2010,point-in-time,,63.3,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),62,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_72-2010,B-032_canopy_cover_prov_30_vn_72,VNM,2010,2010,2010,2010,point-in-time,,65.22,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),10,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_40-2010,B-032_canopy_cover_prov_30_vn_40,VNM,2010,2010,2010,2010,point-in-time,,35.57,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),5,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_35-2010,B-032_canopy_cover_prov_30_vn_35,VNM,2010,2010,2010,2010,point-in-time,,73.35,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),33,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_09-2010,B-032_canopy_cover_prov_30_vn_09,VNM,2010,2010,2010,2010,point-in-time,,68.98,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),31,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_22-2010,B-032_canopy_cover_prov_30_vn_22,VNM,2010,2010,2010,2010,point-in-time,,65.94,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),38,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_18-2010,B-032_canopy_cover_prov_30_vn_18,VNM,2010,2010,2010,2010,point-in-time,,17.91,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),39,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_67-2010,B-032_canopy_cover_prov_30_vn_67,VNM,2010,2010,2010,2010,point-in-time,,1.54,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),37,
B-032,수관 피복률,observation,v137-b-032-b-032_canopy_cover_prov_30_vn_63-2010,B-032_canopy_cover_prov_30_vn_63,VNM,2010,2010,2010,2010,point-in-time,,6.28,%,,,,,,주 기술 23(탄소흡수원) · 부 기술 35(산림·생태계) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,Global Forest Watch / Hansen et al.(2013),,,,1.2_entity(레코드형),23,
