elementId,geometryKind,status,renderer,expectedKey,expectedName,expectedValue,expectedUnit,expectedPeriod,expectedSource,layerSelected,layerRendered,targetPresentInRender,hitPointResolved,stageReached,cameraSettled,zoomedToTarget,occludedBy,reachRecovery,reachTrail,layerListState,overlapChoices,overlapResolved,hoverPopupIdentifiesTarget,hoverIdentityBasis,hoverWaitMs,clickPanelIdentifiesTarget,clickIdentityBasis,clickWaitMs,hoverAndPanelAgree,expectedVariableSelected,expectedPeriodSelected,dataScopeReady,controlChangedResult,expectedValueObserved,expectedValueShown,expectedUnitObserved,expectedPeriodObserved,evidence,screenshot,screenshotSha256,pageRuntimeEvents,note
"A-024","line","REVIEWED","MAPLIBRE","A-024-WB2016-0001","A-024-WB2016-0001","116.87798","km","2016","geometry/vnm-transmission-network.geojson","YES","YES","YES","YES","change-control","STILL","","","COLLAPSED_LEGEND","initial=dd > collapse:legend=REACHABLE","OPEN>ALREADY_REACHABLE","","","YES","STABLE_KEY","1","YES","STABLE_KEY","1","YES","NOT_ATTEMPTED","NOT_ATTEMPTED","YES_IN_4MS","RENDERED_SCOPE_CHANGED_TO:110 kV(585->412 features)","MATCH_IN_DESIGNED_FIELD","116.878 km","true","true","YES","screenshots/map-a-024-line.png","cb0af083185296a637970a608741d11e6f65c0374fbfb796f956c9d94596ed6e","1","renderedFeatures=585; matched A-024-WB2016-0001 (MultiLineString)"
"B-034","polygon","REVIEWED","MAPLIBRE","VN-01","Lai Châu","-822213","Mg CO2e/yr","2001–2024","spatial/layers/b-034.json","YES","YES","YES","YES","change-control","STILL","","","NONE_NEEDED","initial=ok","OPEN>ALREADY_REACHABLE","","","YES","STABLE_KEY","1","YES","STABLE_KEY","1","YES","ALREADY_SELECTED","ALREADY_SELECTED","YES_IN_5MS","RENDERED_SCOPE_CHANGED_TO:산림탄소 총배출(연평균)(63->63 features)","MATCH_IN_DESIGNED_FIELD","-822,213","true","true","YES","screenshots/map-b-034-polygon.png","a1f9c09c201699569f51b9e11b31ba5567472a49b1f0b6230bd567a4ed499050","1","renderedFeatures=63; matched VN-01 (Polygon)"
"B-048","point","REVIEWED","MAPLIBRE","v124-b-048-entity-00001","Ban Phuc","니켈","","","packs entity B-048 · 광종","YES","YES","YES","YES","change-control","STILL","","","NONE_NEEDED","initial=ok","OPEN","","","YES","STABLE_KEY","1","YES","STABLE_KEY","1","YES","NOT_ATTEMPTED","NOT_ATTEMPTED","NOT_CHECKED","SINGLE_OPTION","MATCH_IN_DESIGNED_FIELD","니켈","","","YES","screenshots/map-b-048-point.png","6d3d8e5baab45463aac90ad09d92b7f3b38d8203c219c883dcddfefa1814e972","1","renderedFeatures=2; matched v124-b-048-entity-00001 (Point)"
